city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
austin,9201 BRODIE LN BLDG 1,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096201 BP; 2017-096201 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 10,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096210 EP; 2017-096210 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 11,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096211 EP; 2017-096211 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 12,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096212 EP; 2017-096212 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 13,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096213 EP; 2017-096213 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 14,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096214 BP; 2017-096214 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 15,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096215 BP; 2017-096215 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 16,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096216 EP; 2017-096216 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 17,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096217 EP; 2017-096217 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 18,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096218 BP; 2017-096218 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 19,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096219 BP; 2017-096219 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 2,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096202 BP; 2017-096202 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 20,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096220 BP; 2017-096220 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 21,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096221 BP; 2017-096221 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 22,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096222 BP; 2017-096222 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 23,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096223 EP; 2017-096223 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 24,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096224 EP; 2017-096224 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 25,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096225 EP; 2017-096225 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 26,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096226 BP; 2017-096226 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 27,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096227 EP; 2017-096227 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 28,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096228 EP; 2017-096228 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
austin,9201 BRODIE LN BLDG 29,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096229 BP; 2017-096229 EP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs),permit
austin,9201 BRODIE LN BLDG 3,,,30.19208115,-97.84188178,yes,building,2,2,0,handrail,2017-08-04T00:00:00.000,2017-08-17T00:00:00.000,2017-096203 EP; 2017-096203 BP,,Exterior balcony handrail flashing and lintel repair to existing multifamily (94 bldngs)(Removed and Reinstalled two lighting fixtures),permit
