city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
ottawa,1496 MEADOWBROOK RD,Ward 11,,45.42251058849344,-75.61105243582907,yes,building,1,1,0,accessible; ramp,2019-01-01,2019-01-01,,,Construct an accessible ramp to a 2 storey detached dwelling,address_points
ottawa,151 BAY ST,Ward 14,,45.41801380934692,-75.70581834721462,yes,building,1,1,0,ramp,2011-01-01,2011-01-01,,,Exterior alterations to repair ramp and landing at the front of a 12 storey apartment building,address_points
ottawa,1525 ALTA VISTA DR,Ward 18,,45.41010406411058,-75.65606281419403,yes,building,1,1,0,ramp,2023-01-01,2023-01-01,,,Construct a steel roof over a parking garage ramp of a 18 storey residential building,address_points
ottawa,1545 ALTA VISTA DR,Ward 18,,45.40957300049792,-75.65478350812656,yes,building,1,1,0,ramp,2023-01-01,2023-01-01,,,Construct a steel roof over a parking garage ramp of a 18 storey residential building,address_points
ottawa,159 MCCURDY DR,Ward 23,,45.298966735076924,-75.89827871913447,yes,building,1,1,0,lift,2021-01-01,2021-01-01,,,Construct a 2 storey addition to accomodate an elevator shaft in the garage 2 storey detached dwelling,address_points
ottawa,16 WALLACE CRT,Ward 21,,45.261850668059985,-75.82452876176853,yes,building,1,1,0,lift,2023-01-01,2023-01-01,,,Interior alterations in a 1 storey detached dwelling (enlarge elevator shaft),address_points
ottawa,167 GILMOUR ST,Ward 14,,45.417107222870555,-75.68829756548898,yes,building,1,1,0,ramp,2023-01-01,2023-01-01,,,"Construct a front porch with 2nd storey balcony, ramp and doorway to balcony, on a 3 storey dwelling (attached to commercial building at the rear)",address_points
ottawa,1670 DEVINE RD,Ward 19,,45.34866856397063,-75.3565150695684,yes,building,1,1,0,ramp,2021-01-01,2021-01-01,,,"Construct an upper deck, pergola and ramp to a 1 storey detached dwelling (rear yard)",address_points
ottawa,"1683 RAVINS, PLACE DES",Ward 2,,,,no,building,1,1,0,lift,2023-01-01,2023-01-01,,,Interior alterations to a 2 storey detached dwelling (install accesibility lift),none
ottawa,169 POWELL AVE,Ward 17,,45.404380242528255,-75.69637712095216,yes,building,1,1,0,lift,2023-01-01,2023-01-01,,,"Construct a 3 storey addition on a 3 storey duplex dwelling (elevator service, side entrance renovation)",address_points
