city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
montreal,6566  1re Avenue,Rosemont - La Petite-Patrie,,45.55092047215468,-73.59162229547891,yes,building,1,1,0,lift,2003-12-02,2003-12-02,1000646803,,INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE ET D'UN OUVRE-     PORTE ET REMPLACEMENT DE LA TOILETTE.,permit
montreal,6570  rue Eugène-Achard,Mercier - Hochelaga-Maisonneuve,,45.612950077961436,-73.54368229527729,yes,building,1,1,0,accessible,2024-08-22,2024-08-22,3001756634,,"En cour arrière, installation d'une piscine hors-terre 4,5m de diamètre et 1.3m de hauteur, accessible par une échelle munie d'une portière à verrouillage automatique. 3 arbres devront être plantés. Chaque arbre doit avoir un tronc avec un diamètre égal ou supérieur à 35 mm (1,38 pouces) mesuré à une hauteur de 1,3 mètre (4 pieds 2 pouces) à partir du sol.",permit
montreal,6571  rue De La Roche,Rosemont - La Petite-Patrie,,45.539320412750634,-73.60189431643155,yes,building,1,1,0,lift,2022-07-13,2022-07-13,3001538562,,"INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE À GAINE NON FERMÉE EN FACADE AVANT - nouvelle section de garde-corps, aluminium soudé ou acier forgé",permit
montreal,6573  rue Léon-Derome,Mercier - Hochelaga-Maisonneuve,,45.582818180310824,-73.54470783735822,yes,building,1,1,0,accessible,2023-07-19,2023-07-19,3001619135,,"En cour arrière, installation d'une piscine hors terre de 15pi de diamètre et d'une hauteur de 52 po  accessible par une échelle sécuritaire + Ajout de cinq (5) arbres en cour arrière.",permit
montreal,658  rue Godin,Verdun,,45.44695680060205,-73.57371429224214,yes,building,1,1,0,lift,2009-10-21,2009-10-21,3000057529,,Installer une plate-forme élévatrice en façade,permit
montreal,6583  3e Avenue,Rosemont - La Petite-Patrie,,45.55237019759569,-73.5906173990181,yes,building,1,1,0,handicap,1995-01-17,1995-01-17,1000019395,,POSER UNE PLATTE-FORME ELEVATRICE POUR HANDICAPE A L'ARRIERE .,permit
montreal,6586  rue Eugène-Achard,Mercier - Hochelaga-Maisonneuve,,45.61304692749603,-73.54409359913889,yes,building,1,1,0,accessible,2022-10-14,2022-10-14,3001558339,,"En cour arrière, installation d'une piscine ovale hors terre de 10' x 16', accessible par une échelle et munie d'une portière à verrouillage automatique.",permit
montreal,6595  21e Avenue,Rosemont - La Petite-Patrie,,45.562388910106165,-73.5820393762293,yes,building,1,1,0,lift,2002-02-28,2002-02-28,1000069602,,"INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE, AMÉNAGEMENT D'UNE DOUCHE SANS SEUIL ET TRAVAUX CONNEXES.",permit
montreal,660  rue Saint-André,Ville-Marie,,45.513681350715075,-73.55146800140304,yes,building,1,1,0,accessible,2001-06-04,2001-06-04,1000577601,,"BATIMENT ISOLE DE 17 LOGEMENTS, 3 ETAGES AVEC GARAGES EN SOUS-SOL       ACCESSIBLE PAR LES CÔTÉS (PROJET B7)",permit
montreal,6600  rue Jean-Milot,Mercier - Hochelaga-Maisonneuve,,45.5913124166346,-73.56062201759657,yes,building,1,1,0,accessible,2009-09-04,2009-09-04,3000051133,,"EN FAÇADE, REFAIRE LE BALCON DE BÉTON DANS LES MÊMES DIMENSIONS. FAIRE PIÈCE EN DESSOUS (CHAMBRE FROIDE)  ACCESSIBLE PAR L'EXTÉRIEUR SEULEMENT, AUCUNE COMMUNICATION AVEC LE BÂTIMENT PRINCIPAL. REFAIRE NOUVELLE MARQUISE AU DESSUS DU PERRON.",permit
montreal,6610  38e Avenue,Rosemont - La Petite-Patrie,,45.572227126980835,-73.57385656288712,yes,building,1,1,0,mobility,2008-10-21,2008-10-21,3000038853,,TRAVAUX DE RÉAMÉNAGEMENT APPARTEMENT #1 TEL QUE DEVIS JOINT AU PERMIS AFIN DE L'ADAPTER POUR UNE PERSONNE À MOBILITÉ RÉDUITE,permit
montreal,6630  rue Lacroix,Le Sud-Ouest,,45.450893055729125,-73.60255245525936,yes,building,1,1,0,lift,2004-04-19,2004-04-19,1000172804,,"TRANSFORMER 2 LOGEMENTS EN 1 SEUL, ENLEVER LE NUMÉRO CIVIQUE 6630, INS-  TALLER UNE PLATE-FORME ÉLÉVATRICE, NOUVEL ESC ENTRE SS ET 2E,",permit
montreal,6633  39e Avenue,Rosemont - La Petite-Patrie,,45.57332991617001,-73.5734389527561,yes,building,1,1,0,accessible,2020-07-02,2020-07-02,3001039813,,"DANS LA COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE D'UNE HAUTEUR DE 1.3M ACCESSIBLE PAR UNE ÉCHELLE DOTÉE D'UN SYSTÈME DE FERMETURE AUTOMATIQUE.AUCUNS AUTRES TRAVAUX AUTORISÉS.",permit
montreal,665  rue Brunet,Saint-Laurent,,45.500635846650404,-73.68794099657318,yes,building,1,1,0,handicap,1994-05-27,1994-05-27,1600027779,,DEMOLITION DEPENDANCE  RAMPE (ET TOIT) POUR HANDICAPE    «M. ABIHSERA»,permit
montreal,6652  rue Hamilton,Le Sud-Ouest,,45.45214976716687,-73.5954768287752,yes,building,1,1,0,accessible; lift,2024-05-27,2024-05-27,3001712918,,Agrandissement en aire de l'immeuble existant. Ajout d'un garage non détaché accessible via l'allée de stationnement existante. Ajout d'une plateforme-ascenseur à l'intérieur du logement. Travaux de structure. stationnement existant,permit
montreal,6655  boulevard Saint-Laurent,Rosemont - La Petite-Patrie,,,,no,building,1,1,0,accessible,2024-09-04,2024-09-04,3001760159,,"Remplacer une partie du revêtement de cuivre du toit (section 4) par un revêtement de cuivre similaire à l'origine. Au 6e, coin rue Saint-Zotique Est et rue Saint-Dominique, remplacer le revêtement de la terrasse accessible existante de 200pc.Aucuns autres travx autorisés.Tel que documents approuvés",none
