_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,WORK,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,GEO_ID,WARD_GRID,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,CURRENT_USE,PROPOSED_USE,DWELLING_UNITS_CREATED,DWELLING_UNITS_LOST,EST_CONST_COST,ASSEMBLY,INSTITUTIONAL,RESIDENTIAL,BUSINESS_AND_PERSONAL_SERVICES,MERCANTILE,INDUSTRIAL,INTERIOR_ALTERATIONS,DEMOLITION,rank,address
57611,17 200703 HVA,02,Mechanical(MS),Medical/Dental Office,Building Permit Related(MS),2359-2395,FINCH,AVE,W,M9M,14188320,W0727,2018-03-15,2018-04-17,,Revision Issued,"Revision #02 - Changes to the layout: washroom location, door location and new ramp.  Revision 01 - Revised floor plans as per bubbled drawingsHVAC - Construct interior alterations to the existing medical walk in and pharmacy (411m2)",Medical Office/Pharmacy,Medical Office/Pharmacy,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,2359-2395 FINCH AVE W
57811,12 153473 BLD,00,Building Additions/Alterations,Office,Interior Alterations,55,YORK,ST, ,M5J,3065752,S1034,2012-04-13,2012-04-19,,Permit Issued,Proposal for interior alterations to existing office space on the 5th floor.  Scope of work includes reconstructing ramp and adding a new door.,Office,Same,0,0,5000,0,0,0,0,0,0,8,0,0.057308756,55 YORK ST
57820,07 204431 BLD,00,Small Residential Projects,SFD - Detached,Multiple Projects,9,ASHDEAN,DR, ,M1P,303196,E2133,2007-05-10,2007-05-11,,Inspection,Rear one storey addition plus deck and ramp,Sfd,Sfd,0,0,25000,0,0,35,0,0,0,0,0,0.057308756,9 ASHDEAN DR
58046,20 198809 BLD,00,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109,W0726,2020-09-25,2020-10-23,,Permit Issued,Proposal for new barrier free accessible ramp for existing university 125 Campus Walk (Curtis Lecture Halls),Post-Secondary Lecture Hall,Post-Secondary Lecture Hall,0,0,6750,0,0,0,0,0,0,13.5,0,0.057308756,4700 KEELE ST
58366,19 187182 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,44,ST JOSEPH,ST, ,M4Y,8140667,S1321,2019-07-11,2019-08-02,,Permit Issued,"Proposed garage concrete slab repairs. Also includes waterproofing repairs, and removal and replacement of ramp topping and heating cables.",Apartment,Apartment,,,6250,0,0,0,0,0,0,0,0,0.057308756,44 ST JOSEPH ST
58432,22 139660 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),4251-4291,STEELES,AVE,W,M3N,5386978,W0724,2022-04-28,2022-06-24,,Inspection,"Plumbing  - Tenant improvement to existing office and showroom space including reconfiguration of internal partitions, mechanical and electrical. Addition of a universal washroom. Addition of Barrier-free ramp at the entrance door.",Office/Showroom,Office/Showroom,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,4251-4291 STEELES AVE W
58438,05 108436 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,15,LA ROSE,AVE, ,M9P,1012252,W0230,2005-02-11,2005-07-26,,Inspection,underground parking garage slab reconstruction to existing apartment building (P1)level (entrance ramp to below grade parking to be inhibited).  Also install temporary opening to permit access via Scarlett Road.  ,,,,,800000,0,0,0,0,0,0,0,0,0.057308756,15 LA ROSE AVE
58482,10 171600 HVA,00,Mechanical(MS),Industrial,Building Permit Related(MS),411-435,HORNER,AVE, ,M8W,14190495,W0333,2010-05-07,2010-07-13,,Inspection,"HVAC - Interior alterations to module 2. Raise floor, relocate ramp and open corridor at grid 5-B. Extension into modular 2 space for air distribution",Industrial,Industrial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,411-435 HORNER AVE
58553,19 264659 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),655,BAY,ST, ,M5G,2854182,S1145,2019-12-24,2020-02-03,,Permit Issued,"Plumbing  - Proposal for interior alterations. Demolition of non structural partitions, installation of new drywall partitions to accommodate new office layout. Install of ramp leading to exterior balcony. HVAC, sprinkler/fire hose reconfiguration.",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,655 BAY ST
58554,22 198556 BLD,01,Building Additions/Alterations,Medical/Dental Office,Interior Alterations,420,DUPONT,ST, ,M5R,798425,S1126,2023-01-25,2023-03-09,,Revision Issued,"REV 01: - Raised floor to accommodate plumbing, Door ED changed to a single door and inset into unit to accommodate a ramp in the retail corridor by base building (landlord), Universal Washroom layout has been modified.Interior alteration of a new dental clinic on the ground floor of an existing building 436 DUPONT STREET (RETAIL UNIT #3 IN BUILDING 420 DUPONT ST)Building constructed under 275 Albany Ave - TS",Vacant Retail,Dental Clinic,0,0,0,0,0,0,0,0,0,0,0,0.057308756,420 DUPONT ST
58760,15 259181 BLD,02,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891,S1332,2017-09-18,2017-11-02,,Revision Issued,Revision 02: Revised light fixtures and exit signs at central stair exit and North elevator lobby. Updated exit direction and travel distance from North elevator lobby. Updated fire rating to 1hr at East and South walls of Detergent Storage Rm B1-002B East and South walls.Revision 1: changes to sprinkler layoutInterior alterations to the ground floor (LEVEL 1) and basement (B1) of existing Hospital (Cardinal Carter Wing) converting area to an Emergency Dept space. Removal of existing exterior ramp and addition along the west lot line in conjunction with interior alterations.,Hospital,Hospital,0,0,0,0,0,0,0,0,0,0,0,0.057308756,30 BOND ST
58924,21 111606 BLD,00,Building Additions/Alterations,Apartment Building,Interior Alterations,2195,JANE,ST, ,M3M,531002,N0627,2021-02-02,2021-04-01,,Permit Issued,"General accessibility upgrades to existing multi-family residence common areas. This includes several widenings of doors, demolition of existing interior community room ramp and stage, enlarged exterior walkways and several new exterior curb ramps, sloped walkways, new handrails at exterior stairs. New Universal Washroom at location of an existing kitchen, new community kitchen with new millwork, and new mechanical, electrical as required.",Apartment Building,Apartment Building,0,0,"500,000",0,0,0,0,0,0,365,0,0.057308756,2195 JANE ST
59580,21 185048 BLD,00,Building Additions/Alterations,Parking Garage,Garage Repair/Reconstruction,1400,DON MILLS,RD, ,M3B,508039,N1624,2021-07-15,2021-08-04,,Inspection,"Proposal for Ramp, Bridge and stair rehabilitation for parking garage.",Parking Garage,Parking Garage,,,100000,0,0,0,0,0,0,0,0,0.057308756,1400 DON MILLS RD
59791,25 196067 DRN,00,Drain and Site Service,Industrial,Building Permit Related (DR),135,RAILSIDE,RD, ,M3A,9694467,N1628,2025-07-18,2025-11-06,,Permit Issued,"Drain - Proposed new sunken entrance to replace existing with accesible ramp. New LU/LA  elevator, 2nd floor  renovation of existing office space",Industril/Office,Industrial/Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,135 RAILSIDE RD
60223,22 195075 BLD,01,Building Additions/Alterations,Apartment Building,Multiple Projects,100,ROWENA,DR, ,M3A,557743,N1625,2023-04-24,2023-05-11,,Revision Issued,Revision to relocate corridor entrance door and revise ramp ,Apartment,Apartment,0,0,0,0,0,0,0,0,0,0,0,0.057308756,100 ROWENA DR
60408,22 163219 HVA,01,Mechanical(MS),Multiple Unit Building,Building Permit Related(MS),581,BLOOR,ST,W,M6G,10872401,S1133,2025-06-20,2025-10-06,,Revision Issued,"Rev 02 - P1 - added dish washing & storage units on level 1; commissary kitchen will not be cooking any food 1st Floor- open food stalls changed to private kitchens; conveyor belt added to connect all kitchens (connects kitchen under the mezzanine and building 2, with pickup counter in northwest counter); access ramp to connect Market Colonnade to Elevator Lobby Mezzanine Floor - 2 additional bathroom stalls added; additional seating added around the bar and perimeter of mezzanine; vaulted metal ceiling changed to gypsum board ceiling with vinyl printHVAC - Proposal for interior alterations for new food market/hall - Mirvish Village MarketConvenience address is 615 Markham St.",Multi Use,Multi Use,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,581 BLOOR ST W
60428,14 156474 BLD,00,Building Additions/Alterations,Apartment Building,Other(BA),515,CHAPLIN,CRES, ,M5N,781848,N0833,2014-05-14,2014-07-10,,Inspection,Proposal to construct new entrance ramp and stairs at front of buildings,Apartment Building,Apartment Building,0,0,50000,0,0,0,0,0,0,0,0,0.057308756,515 CHAPLIN CRES
60573,11 320018 BLD,00,Building Additions/Alterations,Apartment Building,Multiple Projects,6,GLAMORGAN,AVE, ,M1P,2798983,E2123,2011-12-02,2012-02-17,,Inspection,"common area accessibility upgrades, lobby ramp, w/c, parking",Apartment,Apartment,0,0,200000,0,0,0,0,0,0,73.5,0,0.057308756,6 GLAMORGAN AVE
60741,24 108252 BLD,00,Building Additions/Alterations,University,Interior Alterations,320,HURON,ST, ,M5S,823532,S1139,2024-01-25,2024-03-11,,Inspection,"NEW ELEVATOR, GROUND FLOOR CORRIDOR AND SECOND FLOOR RAMP IN ATHLETIC CENTRE.",University,University,0,0,0,0,0,0,0,0,0,313,0,0.057308756,320 HURON ST
60783,21 226745 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,450,WALMER,RD, ,M5P,75804,S1230,2021-10-16,2021-11-01,,Permit Issued,Proposal for repairs to parking garage ramp for residential building P2,Parking Garage,Parking Garage,,,180000,0,0,0,0,0,0,0,0,0.057308756,450 WALMER RD
61076,22 216630 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,105,HUMBER,BLVD, ,M6N,2944784,W0539,2022-10-13,2023-01-06,,Permit Issued,"Wholesale waterproofing system and overburden replacement, localized concrete repairs, ramp roofing replacement, drain replacement",Apartment Building,Apartment Building,,,"1,465,000",0,0,0,0,0,0,0,0,0.057308756,105 HUMBER BLVD
61130,17 223121 DST,01,Designated Structures,Museum,Other(DS),1,AUSTIN,TER, ,M5R,10663925,S1237,2019-09-10,2019-10-17,,Revision Issued,REVISION - removal of a structurally unsound balcony and construction of an interim wall and repairs to a damaged parking ramp. Proposal for restoration and repair of Casa Loma North Perimeter Wall along Austin Terrace and the Casa Loma Stables Perimeter Wall along Walmer Road.,Museum,Museum,,,0,0,0,0,0,0,0,0,0,0.057308756,1 AUSTIN TER
61427,25 216945 BLD,00,Building Additions/Alterations,Apartment Building,Other(BA),186,KINGSVIEW,BLVD, ,M9R,1011236,W0133,2025-08-27,2025-09-17,,Inspection,Proposal for parking garage ramp retaining wall repair and reinforcements,Apartment,Apartment,0,0,30000,0,0,0,0,0,0,0,0,0.057308756,186 KINGSVIEW BLVD
62035,16 103990 BLD,00,Building Additions/Alterations,Motel/Hotel,Interior Alterations,970,DIXON,RD, ,M9W,3599993,W0132,2016-01-13,2016-01-20,,Inspection,Proposed interior alteration to existing hotel including 2 additional universal washrooms and BF ramp to the pool area.,Hotel,Hotel,0,0,50000,0,0,0,0,0,0,52,0,0.057308756,970 DIXON RD
62580,09 173437 HVA,00,Mechanical(MS),Medical/Dental Office,Building Permit Related(MS),4154,DUNDAS,ST,W,M8X,7262877,W0230,2009-09-28,2010-01-21,,Inspection,HVAC - Interior alteration of a vacant commercial unit to be converted into dental office and construction of a barrier free ramp at the front of building.,Vacant Commercial,Dental Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,4154 DUNDAS ST W
62748,16 102323 FSU,00,Fire/Security Upgrade,Apartment Building,Building Permit Related(FS),50,TUXEDO,CRT, ,M1G,11530128,E2422,2016-08-05,,,Application On Hold,"FS - Sprinkler Shop Drawing - ADD NEW CONCRETE RAMP & STAIR, CANOPY TO EXTERIOR FRONT ELEVATION, INTERIOR ALTERATIONS AT REAR ENTRANCE, LOBBY, LAUNDRY ROOMS, 16FLR W/C & KITCHENETTE",Apartment Building,Apartment Building,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,50 TUXEDO CRT
62913,14 135819 BLD,00,Building Additions/Alterations,Office,Interior Alterations,211,YONGE,ST, ,M5B,7762824,S1332,2014-03-31,2014-06-09,,Inspection,Proposal for interior alterations and new barrier free ramp in lobby area of existing office.,Office,Office,0,0,200000.00,0,0,0,0,0,0,90,0,0.057308756,211 YONGE ST
63074,16 136045 BLD,00,Small Residential Projects,SFD - Detached,Other(SR),46,GARDEN PARK,AVE, ,M1S,336844,E2331,2016-04-05,2016-04-21,,Inspection,Proposal to construct a ramp in side yard leading to existing rear deck,Sfd-Detached,Sfd-Detached,0,0,2500,0,0,0,0,0,0,0,0,0.057308756,46 GARDEN PARK AVE
63191,13 196134 HVA,00,Mechanical(MS),Hostel/Shelter,Building Permit Related(MS),356,DUNDAS,ST,W,M5T,796560,S1144,2013-06-28,2013-09-25,,Inspection,"HVAC - Proposal for interior alterations to Graham Munro Center, a women's shelter. Scope of work includes alterations in the basement, on the ground floor, and third floor of existing three storey building. A new ground floor deck on the west sie and at grade concrete ramp reconstruction on the east side is included in the scope of work.",Women'S Hostel,Women'S Hostel,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,356 DUNDAS ST W
63283,01 121960 CMB,00,Building Additions/Alterations,Place of Worship,Interior Alterations,120,BERMONDSEY,RD, ,M4A,489054,N1631,2001-03-27,2001-11-15,,Permit Issued,INTERIOR ALTERATION TO A NEW PLACE OF WORSHIP & CONSTRUCT A BARRIER FREE RAMP.,,,0,0,"200,000",0,0,0,0,0,0,1585,0,0.057308756,120 BERMONDSEY RD
63518,19 122027 BLD,01,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2020-06-10,2020-10-02,,Revision Issued,Revision 01 (Related to 20 147278 ALT 00 AS)Alterations to convert existing storage and garage area in the basement level of 'H' wing into new laboratory space including new curtain wall and ramp at entrance to provide barrier free access.,Hospital,Hospital,0,0,0,0,0,0,0,0,0,0,0,0.057308756,2075 BAYVIEW AVE
63579,08 225385 BLD,01,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,122,ST PATRICK,ST, ,M5T,7796143,S1024,2010-09-29,2010-11-12,,Revision Issued,Revise foundation on ramp to slab on grade.,College,Same,0,0,0,0,0,0,0,0,0,0,0,0.057308756,122 ST PATRICK ST
63633,25 159454 BLD,00,Building Additions/Alterations,Parking Garage,Garage Repair/Reconstruction,40,ALEXANDER,ST, ,M4Y,7730178,S1326,2025-05-14,2025-06-11,,Inspection,proposal for concrete repairs on two different areas on the parking garage ramp as per attached drawings,Parking Garage,Parking Garage,,,390000,0,0,0,0,0,0,0,0,0.057308756,40 ALEXANDER ST
63645,22 213913 HVA,00,Mechanical(MS),Other,Building Permit Related(MS),38,HOWDEN,RD, ,M1R,345885,E2127,2025-02-06,,,Issuance Pending,HVAC - Proposal for interior alterations to washrooms and add a front door wheelchair accessible entrance ramp - Birchmount Gymnastics Centre. Converted from an industrial use.Convenience address is 40-42 Howden Rd.,Gymnastics Club,Gymnastics Club,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,38 HOWDEN RD
63855,13 182464 BLD,00,Building Additions/Alterations,Performing Arts Centre,Multiple Projects,70,BERKELEY,ST, ,M5A,11070101,S1335,2013-06-06,2013-07-22,,Inspection,"Proposal for multiple projects to an existing theatre - ""Alumnae Theatre"".  Scope of work includes interior alterations, new exit door and a new barrier free entrance ramp.",Theatre,Same,0,0,"150,000",0,0,0,0,0,0,100,0,0.057308756,70 BERKELEY ST
63881,24 196352 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,145,JAMESON,AVE, ,M6K,825400,S0437,2024-08-12,2024-09-11,,Permit Issued,Proposal to repair and reinforce the existing garage entrance ramp retaining wall of an existing apartment building.,Apartment Building,Apartment Building,,,"420,000",0,0,0,0,0,0,0,0,0.057308756,145 JAMESON AVE
64347,24 108252 BLD,01,Building Additions/Alterations,University,Interior Alterations,320,HURON,ST, ,M5S,823532,S1139,2024-05-27,2024-06-28,,Revision Issued,"NEW ELEVATOR, GROUND FLOOR CORRIDOR AND SECOND FLOOR RAMP IN ATHLETIC CENTRE.",University,University,0,0,0,0,0,0,0,0,0,95,0,0.057308756,320 HURON ST
64353,15 131156 BLD,02,Building Additions/Alterations,Retail Store,Multiple Projects,1111,WESTON,RD, ,M6N,8594741,W0535,2017-05-30,2017-09-21,,Revision Issued,"Revision 02 - Lowering of portion of Basement slab. Replacement of exit stair, new lift, removal of convenience stair and provision of new convenience stair. New ramp at basement level.",Retail Store With Showrooms And Offices,Retail Store With Showrooms And Offices,0,0,175000,0,0,0,0,0,0,0,0,0.057308756,1111 WESTON RD
64463,11 325836 HVA,00,Mechanical(MS),Retail Store,Building Permit Related(MS),1880-1890,EGLINTON,AVE,E,M1L,6511791,E2131,2011-12-14,2012-03-07,,Inspection,"HVAC - construct new exterior stair, ramp at entrance, interior alterations",Retail Plaza,Retail Plaza,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,1880-1890 EGLINTON AVE E
64547,18 232467 BLD,00,Small Residential Projects,SFD - Detached,Other(SR),64,LORRAINE,DR, ,M2N,7730433,N1824,2018-09-26,2018-10-04,,Inspection,Proposed barrier free ramp at front of dwelling,Sfd,Sfd,0,0,25000,0,0,0,0,0,0,0,0,0.057308756,64 LORRAINE DR
65040,12 244233 BLD,00,Building Additions/Alterations,Apartment Building,Multiple Projects,11,NEWBOLD,AVE, ,M4L,846468,S1934,2012-09-11,2012-10-10,,Inspection,"Proposal for multiple projects to an existing residential apartment building.  Scope of work includes structural repairs to pedestrian bridge, exterior wall repair (east face only), additional insulation in parking garage roof and new heating cable in garage entrance ramp.",Apartment Building,Same,0,0,"294,478",0,0,0,0,0,0,0,0,0.057308756,11 NEWBOLD AVE
65094,19 223327 HVA,00,Mechanical(MS),Office,Building Permit Related(MS),150,BOROUGH,DR, ,M1P,310564,E2125,2019-09-18,2020-02-28,,Inspection,"HVAC - Proposed Interior Alterations to entire building to comply with AODA requirements and City of Toronto Accessibility Design Guidelines. Remove steps in councillor meeting hall, new ramp, new lift, new raised floor and stairs.",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,150 BOROUGH DR
65201,15 151971 BLD,00,Small Residential Projects,SFD - Detached,Multiple Projects,60,NEWPORT,AVE, ,M1L,367656,E2028,2015-05-05,2015-05-12,,Inspection,Proposal to enclose existing front porch and construct new wood deck with stairs and ramp in front yard of existing detached - sfd.,Detaced - Sfd,Same,,,"5,000.00",0,0,4.5,0,0,0,0,0,0.057308756,60 NEWPORT AVE
65513,22 221199 BLD,00,Building Additions/Alterations,Recreational,Other(BA),750,SPADINA,AVE, ,M5S,8418224,S1134,2022-10-24,2023-02-14,,Inspection,Proposal to enlarge existing landing and construct new concrete ramp at existing secondary entrance,Community Centre,Same,0,0,150000,0,0,0,0,0,0,0,0,0.057308756,750 SPADINA AVE
65591,20 158179 BLD,00,Small Residential Projects,SFD - Detached,Deck,647,BROADVIEW,AVE, ,M4K,10034978,S1428,2020-06-19,2020-08-04,,Inspection,Proposal to construct a new deck and ramp.,Sfd-Detached,Sfd-Detached,,,10000,0,0,0,0,0,0,0,0,0.057308756,647 BROADVIEW AVE
65607,21 198252 BLD,00,Building Additions/Alterations,Office,Garage Repair/Reconstruction,1243,ISLINGTON,AVE, ,M8X,1008939,W0325,2021-08-13,2021-10-13,,Permit Issued,Proposal for localized concrete repairs to the parking garage including entrance ramp of an existing office building.,Office,Office,,,"220,000",0,0,0,0,0,0,0,0,0.057308756,1243 ISLINGTON AVE
65748,01 201470 HVA,00,Mechanical(MS),Office,Building Permit Related(MS),125,RESOURCES,RD, ,M9P,1027221,W0131,2001-12-11,2002-02-11,,Inspection,"HVAC - Vestibule Renovation, Replacement of  Handicapped Ramp & Entrance Stairs to  Reserch Office  - Interior Alterations",,,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,125 RESOURCES RD
65917,25 221734 PLB,00,Plumbing(PS),Elementary School,Building Permit Related(PS),501,ARLINGTON,AVE, ,M6C,50614,S1223,2025-09-08,2026-02-06,,Permit Issued,Plumbing  - Proposal for 2 storey addition to existing building including an accessible ramp and elevator with selective interior renovations in existing building.,Elementary School,Elementary School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,501 ARLINGTON AVE
66121,22 204521 PLB,00,Plumbing(PS),Office,Building Permit Related(PS),69,BLOOR,ST,E,M4W,8535681,S1137,2022-09-16,2022-10-19,,Permit Issued,Plumbing  - Proposed demolition of existing front main entrance steps to facilitate construction of new stairs and accessible ramp at main entrance,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,69 BLOOR ST E
66483,06 106418 BLD,00,Building Additions/Alterations,Apartment Building,Other(BA),10,TANGREEN,CRT, ,M2M,11125049,N1822,2006-02-01,,,Examiner's Notice Sent,Underground parking garage ramp enclosure,Condo,Condo,0,0,"40,000",0,0,0,0,0,0,0,0,0.057308756,10 TANGREEN CRT
66706,18 180866 BLD,00,Building Additions/Alterations,Apartment Building,Other(BA),28,HENRY,ST, ,M5T,14208749,S1144,2018-06-19,2018-10-22,,Inspection,"Proposal for accessibility modifications involving the construction of a new ramp and widening the existing vestibule. (Property includes 6-28 Henry St., 181 - 203 beverley St., 5- 11 Cecil St.)",Apartment ,Apartment ,0,0,300000,0,0,0,0,0,0,0,0,0.057308756,28 HENRY ST
66823,17 116276 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,22,WALMER,RD, ,M5R,10759053,S1126,2017-02-13,2017-03-07,,Inspection,"Proposal for railing replacement at garage entrance ramp, see related permit 14-148199 BA for concrete repair.",Apartemnt Building,Apartment Building,,,12000.00,0,0,0,0,0,0,0,0,0.057308756,22 WALMER RD
67696,12 297162 PLB,00,Plumbing(PS),Home for the Aged,Building Permit Related(PS),790,QUEEN,ST,W,M6J,856771,S1021,2012-12-21,2013-03-27,,Permit Issued,"Plumbing  - Interior alterations to existing seniors assistant residences located within Trinity Bellwoods Park, new exterior ramp, and temp relocate mech equipment and access stair to kitchen.  PHASE 1.  Note - PHASE 2 (3 sty addition) to be submitted at a later date.  Convenience address - 227A Crawford St.",Seniors Residences,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,790 QUEEN ST W
67706,25 116160 BLD,00,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312,S1037,2025-02-12,2025-04-10,,Inspection,"First phase of the Blue Route Reconfiguration under drawing package UAH102_TW. This includes creating a new 2hr FRR enclosure, a new temporary 1929 wall opening, constructing a temporary accessibility ramp, partially and temporarily removing areas of existing ceiling to move services as required, as well as relocating a firehose cabinet",Transit,Transit,0,0,4500000,0,0,0,0,0,0,37.5,0,0.057308756,61 FRONT ST W
67791,18 105713 BLD,00,Building Additions/Alterations,Elementary School,Multiple Projects,56,NELSON,ST, ,M1J,367221,E2429,2018-01-16,2018-03-12,,Inspection,"Interior renovation to include a new universal washroom, new railing, new drinking fountain, new ramp (interior), and new power door operators & magnetic hold open devices on existing doors.",School,School,0,0,157593.60,0,0,0,0,0,0,34.83,0,0.057308756,56 NELSON ST
68078,23 170772 DRN,00,Drain and Site Service,Parking Garage,Building Permit Related (DR),21,SHERBOURNE,ST,N,M4W,7955668,S1131,2023-07-06,2023-11-23,,Inspection,"Drain - Construction of an excavated underground parking structure (1 level) including heated access ramp, 24 parking spaces, mechanical rooms, required plumbing and drains, exit stairs, and lobbies, as per Zoning By-Law 1172-2019, approved Conservation Plan and SPA Application #17 112385 STE 27 SA. This application also includes the fire suppression system for the underground parking area.",Vacant,Underground Parking And Storage,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,21 SHERBOURNE ST N
68528,26 169667 BLD,00,Building Additions/Alterations,Place of Worship,Multiple Projects,2085,ELLESMERE,RD, ,M1H,331533,E2425,2026-05-29,,,Not Started,"Proposal for a 1 storey addition, basement addition with stairs, stop elevator and ramp and interior alterations to an existing Place of Worship.",Place Of Worship,Place Of Worship,0,0,"800,000",60.87,0,0,0,0,0,182,0,0.057308756,2085 ELLESMERE RD
68626,26 140983 BLD,00,Building Additions/Alterations,Elementary School,Other(BA),300,KANE,AVE, ,M6M,64913,W0537,2026-04-09,2026-05-26,,Permit Issued,"Building, plumbing, HVAC; installation of new door operators, a new stage lift, new guardrails for exterior ramp and stairs. ",Elementary School,Elementary School,0,0,"1,500,000",0,0,0,0,0,0,0,0,0.057308756,300 KANE AVE
68797,23 175930 BLD,00,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,87,JAMESON,AVE, ,M6K,825388,S0437,2023-07-17,2023-08-01,,Permit Issued,"Garage Repairs;Localized Garage Roof Slab Concrete Repairs, Waterproofing, Ramp topping replacement.",Apartment Bldg,Apartment Bldg,,,"800,000",0,0,0,0,0,0,0,0,0.057308756,87 JAMESON AVE
68862,21 134147 HVA,00,Mechanical(MS),Multiple Use/Non Residential,Building Permit Related(MS),1384,DUFFERIN,ST, ,M6H,10364487,S0927,2021-03-30,2021-11-16,,Inspection,"HVAC - interior alterations, replace windows & doors, add exterior ramp",Mixed Use Building,Mixed Use Building,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,1384 DUFFERIN ST
69216,20 223360 BLD,00,Small Residential Projects,3+ Unit - Semi-detached,Multiple Projects,196,DUNN,AVE, ,M6K,8168529,S0436,2020-11-27,2024-07-29,,Inspection,"Proposed addition to convert existing 5 unit dwelling to 13 units dwelling with new walkout stairs, accessible ramp, and bicycle locker",6 Unit Dwelling,13 Unit Dwelling,13,0,100000,0,0,157,0,0,0,0,0,0.057308756,196 DUNN AVE
69314,09 113662 BLD,00,Small Residential Projects,SFD - Detached,Deck,20,BRIDGENORTH,CRES, ,M9V,9741202,W0126,2009-03-03,2009-03-04,,Inspection,To construct a deck with stair and ramp at the side yard of a detached single family dwelling.,Sfd,Sfd,,,5000,0,0,0,0,0,0,0,0,0.057308756,20 BRIDGENORTH CRES
70085,14 148199 HVA,00,Mechanical(MS),Apartment Building,Building Permit Related(MS),22,WALMER,RD, ,M5R,10759053,S1126,2014-04-28,2014-06-25,,Permit Issued,HVAC - Proposal for concrete repairs in garage and related ramp,Apartment Building,Apartment Building,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,22 WALMER RD
70188,19 115204 HVA,01,Mechanical(MS),Apartment Building,Building Permit Related(MS),44,WILLOWRIDGE,RD, ,M9R,10732371,W0137,2019-12-02,2020-01-07,,Revision Issued,"Revision 01. HVAC - Proposal for accessibility upgrades at the ground floor level of an existing apartment building. Kitchen WC Ramp, Laundry Renovations. ",Apartment,Apartment,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0,0.057308756,44 WILLOWRIDGE RD
70490,26 127361 BLD,00,Building Additions/Alterations,Retail Store,Interior Alterations,373,FRONT,ST,E,M5A,806580,S1336,2026-03-10,2026-03-19,,Permit Issued,"Proposal for interior alteration, alter existing stairs to new ramp.",Retail,Retail,0,0,50000,0,0,0,0,0,0,70.9,0,0.057308756,373 FRONT ST E
